SITECODE,SITE,SITELAT,SITELONG,COUNTRY,ECOREGION,SURVEYDATE,SURVEYID,DEPTH,WATER TEMPERATURE.F,pH,SALINITY (parts per 1000)
SI1,Elbow Cave Mooring N Solitary Is,-29.93044,153.38984,Australia,Tweed-Moreton,6/6/2008,2001051,8,75,8.2,35.1
SI1,Elbow Cave Mooring N Solitary Is,-29.93044,153.38984,Australia,Tweed-Moreton,6/6/2008,2001052,10,79,8.1,36.1
SI1,Elbow Cave Mooring N Solitary Is,-29.93044,153.38984,Australia,Tweed-Moreton,6/6/2008,2001053,12,76,8,36.6
SI20,Unnamed Reef Mooring NW Solitary Is,-30.01745,153.26816,Australia,Tweed-Moreton,6/7/2008,2001143,15,84,8.2,35.9
SI20,Unnamed Reef Mooring NW Solitary Is,-30.01745,153.26816,Australia,Tweed-Moreton,6/7/2008,2001144,15.1,77,8.2,35.4
JBMP13,Tubes JB,-35.08388,150.79939,Australia,Cape Howe,6/8/2008,2001562,11,79,8.1,35.8
SI3,The Gantry S Solitary Is,-30.20432,153.26482,Australia,Tweed-Moreton,6/9/2008,2001373,7,83,7.8,34
SI3,The Gantry S Solitary Is,-30.20432,153.26482,Australia,Tweed-Moreton,6/9/2008,2001374,11.5,76,8.2,35.1
SI3,The Gantry S Solitary Is,-30.20432,153.26482,Australia,Tweed-Moreton,6/9/2008,2001375,12,73,8,36.6
SI3,The Gantry S Solitary Is,-30.20432,153.26482,Australia,Tweed-Moreton,6/9/2008,2001376,12.1,76,8.2,35.5
SI7,South Boulder Wall,-30.20228,153.26581,Australia,Tweed-Moreton,6/10/2008,2001287,10.1,75,8,36
BMP-S26,Mullimburra Point,-35.99157,150.15918,Australia,Cape Howe,6/13/2008,2001157,2,80,7.8,35.4
NT8,Dudley Point Bommies,-12.472256,130.83613,Australia,Bonaparte Coast,6/14/2008,8000667,4,83,8.1,35.7
PPB43,Foggy reef,-38.29448,144.62738,Australia,Bassian,6/22/2008,3000124,12,80,7.9,37
PPB43,Foggy reef,-38.29448,144.62738,Australia,Bassian,6/22/2008,3000125,19,77,8.2,36.3
BMP9,Mullimburra point off fishing spot,-35.99301,150.16224,Australia,Cape Howe,6/27/2008,2001162,4,83,8.1,34.4
WA34,Harvey Beach  Swan River,-32.03018,115.75933,Australia,Leeuwin,7/5/2008,6002334,3,84,8.1,35.6
JBMP47,Seal Colony,-35.0897,150.812,Australia,Cape Howe,7/7/2008,2000862,13,74,8.2,34.6
ETP115,Bah?a Guacamaya  Costa Rica,10.51775,-85.79197,Costa Rica,Chiapas-Nicaragua,7/23/2008,506002951,5,77,8,34.6
ETP116,Monkeys Head Costa Rica,10.607367,-85.702467,Costa Rica,Chiapas-Nicaragua,7/24/2008,506002952,8.5,77,8.1,34.4
RI7,Green Island Wall,-32.02472,115.50535,Australia,Leeuwin,7/25/2008,6002868,4.5,77,8,35.4
RI17,Salmon Bay,-32.02329,115.51787,Australia,Leeuwin,7/27/2008,6002219,7,78,8.1,36.5
RI17,Salmon Bay,-32.02329,115.51787,Australia,Leeuwin,7/27/2008,6002220,8,75,7.8,36.9
RI17,Salmon Bay,-32.02329,115.51787,Australia,Leeuwin,7/27/2008,6002221,9,79,7.8,36.4
RI14,Parker Point,-32.02967,115.53069,Australia,Leeuwin,7/27/2008,6002335,5,77,8.2,36.9
RI14,Parker Point,-32.02967,115.53069,Australia,Leeuwin,7/27/2008,6002336,9.5,80,8,36.4
RI17,Salmon Bay,-32.02329,115.51787,Australia,Leeuwin,7/27/2008,6002872,7.5,81,8.1,36.2
RI14,Parker Point,-32.02967,115.53069,Australia,Leeuwin,7/27/2008,6002873,5.1,84,8.1,34.8
JBMP11,Longnose Point,-35.08492,150.77471,Australia,Cape Howe,8/4/2008,2000885,10,84,7.9,35.2
ETP120,Punta Maria (d) Cocos,5.534833,-87.0875,Costa Rica,Cocos Islands,8/4/2008,506002957,13,81,8.2,35.3
ETP121,Punta Maria (s) Cocos,5.534,-87.086667,Costa Rica,Cocos Islands,8/4/2008,506002958,7,79,8.1,35.1
WA31,Ammo Jetty,-32.12421,115.75843,Australia,Leeuwin,8/7/2008,6002226,6,80,8.1,37
ETP122,Bah?a Western (s) Cocos,5.552283,-87.050883,Costa Rica,Cocos Islands,8/7/2008,506002959,5,79,8.2,36.2
ETP122,Bah?a Western (s) Cocos,5.552283,-87.050883,Costa Rica,Cocos Islands,8/7/2008,506003712,8.5,74,7.8,34
JBMP41,White Pointer Swimthrus,-35.1177,150.77287,Australia,Cape Howe,8/9/2008,2000932,16,81,8.1,36.4
NT2,Edge Town Hall Hole,-12.5627,130.8614,Australia,Bonaparte Coast,8/13/2008,8000673,5,78,7.9,35.3
ETP123,Isla Pargo Panama,7.962467,-82.057817,Panama,Nicoya,8/22/2008,507003166,7.5,73,8.1,34.1
WA44,Burns Beach,-31.7319,115.7183,Australia,Houtman,8/23/2008,6002337,5,81,8.1,34.7
ETP124,SW Isla Pargo  Panama,7.953,-82.056867,Panama,Nicoya,8/23/2008,507003167,9.8,81,8.1,35.4
RI13,Collindar,-32.03047,115.52309,Australia,Leeuwin,8/24/2008,6002222,10,81,8.2,36.3
ETP125,Isla Brincano  Panama,7.8733,-81.79395,Panama,Nicoya,8/25/2008,507003168,6,80,8.1,35.2
BMP10,Shag Rock E,-35.98626,150.15985,Australia,Cape Howe,9/2/2008,2001163,11,83,8.1,36.7
BMP10,Shag Rock E,-35.98626,150.15985,Australia,Cape Howe,9/2/2008,2001164,11.1,82,8,35.3
BMP11,Shag Rock N,-35.98354,150.15798,Australia,Cape Howe,9/2/2008,2001186,9,77,8.2,34.5
BMP11,Shag Rock N,-35.98354,150.15798,Australia,Cape Howe,9/2/2008,2001187,9.1,78,8.1,36.2
DE51,Tinderbox South,-43.06005,147.32439,Australia,Bassian,9/9/2008,7000516,5.5,83,8,35.7
NT11,Old Man Rock,-12.3448,130.8538,Australia,Bonaparte Coast,9/10/2008,8000674,8,76,7.8,35.6
ETP186,Los Islotes Salango,-1.600766667,-80.85869167,Ecuador,Guayaquil,9/11/2008,593003503,5,74,7.9,36.5
ETP235,Salango Sur,-1.591023333,-80.871545,Ecuador,Guayaquil,9/11/2008,593003505,8,84,7.9,36.1
ETP186,Los Islotes Salango,-1.600766667,-80.85869167,Ecuador,Guayaquil,9/11/2008,593003507,13,79,8,34.7
ETP163,Faro Isla de la Plata,-1.25875,-81.0599217,Ecuador,Guayaquil,9/12/2008,593003508,5,83,8.1,34.6
ETP126,"Acuario, Isla de la Plata",-1.272865,-81.05368,Ecuador,Guayaquil,9/12/2008,593003509,8,84,8.2,34.4
ETP163,Faro Isla de la Plata,-1.25875,-81.0599217,Ecuador,Guayaquil,9/12/2008,593003510,9,73,8.1,36.4
ETP137,"Bah?a Raya, Isla de la Plata",-1.2837,-81.06969,Ecuador,Guayaquil,9/13/2008,593003511,4,80,7.8,34.8
ETP215,Punta Machete Isla de la Plata,-1.255326667,-81.07017167,Ecuador,Guayaquil,9/13/2008,593003512,8,79,8.2,36
ETP201,Punta Aeropuerto Isla de la Plata,-1.279065,-81.07523667,Ecuador,Guayaquil,9/13/2008,593003513,10,82,8.1,35.9
ETP202,Punta Ballena Isla de la Plata,-1.276418333,-81.05038833,Ecuador,Guayaquil,9/14/2008,593003514,7,81,8.2,35.9
ETP189,Palo Santo Isla de la Plata,-1.275146667,-81.05207,Ecuador,Guayaquil,9/14/2008,593003515,8,77,8,34.8
ETP172,Isla Sombrerito,-1.403595,-80.76950833,Ecuador,Guayaquil,9/15/2008,593003516,5,78,7.9,34.8
ETP175,Islote Sucre,-1.471281667,-80.78385833,Ecuador,Guayaquil,9/15/2008,593003517,5,75,7.9,37
ETP196,Pedernales Machalilla,-1.500741667,-80.804715,Ecuador,Guayaquil,9/15/2008,593003518,5,73,8.1,36.7
ETP172,Isla Sombrerito,-1.403595,-80.76950833,Ecuador,Guayaquil,9/15/2008,593003519,12,79,7.9,34.8
BMP12,NE Pedro Point,-35.9282,150.16796,Australia,Cape Howe,9/16/2008,2001188,10,81,7.9,35.3
BMP12,NE Pedro Point,-35.9282,150.16796,Australia,Cape Howe,9/16/2008,2001189,10.1,80,8.2,35.4
BMP13,Moruya South Head E,-35.9072,150.16286,Australia,Cape Howe,9/16/2008,2001190,9,75,8.1,36.1
BMP13,Moruya South Head E,-35.9072,150.16286,Australia,Cape Howe,9/16/2008,2001191,9.1,81,7.8,34.3
ETP183,Llorona,-1.47334,-80.78931333,Ecuador,Guayaquil,9/16/2008,593003520,6,78,8,35
ETP216,Punta Mala,-1.52181,-80.81674167,Ecuador,Guayaquil,9/16/2008,593003521,8,77,8.1,34.3
ETP170,Horno de Pan,-1.49309,-80.8061,Ecuador,Guayaquil,9/16/2008,593003522,10,78,8,34.3
ETP183,Llorona,-1.47334,-80.78931333,Ecuador,Guayaquil,9/16/2008,593003523,10,83,7.9,34.2
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000336,1.5,82,8.1,36.2
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000337,1.6,77,7.8,36.4
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000338,3,75,8,34.6
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000339,3.8,78,8.2,36.2
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000340,4,82,8.1,36.6
SA5,Point Gawler,-34.50965,137.47345,Australia,South Australian Gulfs,10/3/2008,5000341,4.2,82,8.1,35.7
SA4,Point Turton,-34.929264,137.345619,Australia,South Australian Gulfs,10/4/2008,5000297,1.9,77,8.2,34.6
SA4,Point Turton,-34.929264,137.345619,Australia,South Australian Gulfs,10/4/2008,5000298,3,80,7.8,35.9
SA4,Point Turton,-34.929264,137.345619,Australia,South Australian Gulfs,10/4/2008,5000299,4,78,8,36.1
SA3,Edithburgh Jetty,-35.084825,137.749572,Australia,South Australian Gulfs,10/4/2008,5000342,4.5,79,7.9,36.8
SA3,Edithburgh Jetty,-35.084825,137.749572,Australia,South Australian Gulfs,10/4/2008,5000343,4.6,73,7.9,35.8
SA3,Edithburgh Jetty,-35.084825,137.749572,Australia,South Australian Gulfs,10/4/2008,5000344,7,73,8,34.9
SA19,Stenhouse Bay,-35.27071,136.94597,Australia,South Australian Gulfs,10/5/2008,5000345,2.5,81,7.8,37
SA19,Stenhouse Bay,-35.27071,136.94597,Australia,South Australian Gulfs,10/5/2008,5000346,3,80,8,36.7
SA19,Stenhouse Bay,-35.27071,136.94597,Australia,South Australian Gulfs,10/5/2008,5000347,4.1,81,8,36.2
WA35,Elizabeth Reef  Cottesloe,-32.00932,115.74953,Australia,Leeuwin,10/8/2008,6002338,5,77,7.8,34.5
WA35,Elizabeth Reef  Cottesloe,-32.00932,115.74953,Australia,Leeuwin,10/8/2008,6002339,6,76,7.8,35
BR8,Pearl Point,-37.790384,148.886057,Australia,Cape Howe,10/9/2008,3000249,9,83,8.1,36.9
NT14,Anglers Reef,-12.3146,130.8705,Australia,Bonaparte Coast,10/10/2008,8000651,7.5,82,8.1,35.9
JBMP45,Not Quite Warrens Reef,-35.11152,150.76649,Australia,Cape Howe,10/20/2008,2000944,15,79,7.9,35.8
WA16,Busselton Jetty  Shore end,-33.64366,115.34392,Australia,Leeuwin,10/28/2008,6002340,4,78,8.2,36
JBMP40,Murrays sandliine,-35.12108,150.74914,Australia,Cape Howe,11/1/2008,2000956,12,80,8,35.5
BMP-S21,Pretty Point North,-35.80019,150.2369,Australia,Cape Howe,11/17/2008,2001192,7,84,8.1,34.3
BMP-S21,Pretty Point North,-35.80019,150.2369,Australia,Cape Howe,11/17/2008,2001193,9,82,8.1,35.5
BMP16,Jimmies Is SW,-35.81964,150.23196,Australia,Cape Howe,11/18/2008,2001199,8,74,7.8,36.2
BMP16,Jimmies Is SW,-35.81964,150.23196,Australia,Cape Howe,11/18/2008,2001200,9,83,8,35.6
TAS43,Sheppards Fish Farm Nth,-43.08944,147.30101,Australia,Bassian,11/18/2008,7000519,2,76,7.9,34.7
TAS43,Sheppards Fish Farm Nth,-43.08944,147.30101,Australia,Bassian,11/18/2008,7000520,5,84,7.9,36.8
TAS52,Tinderbox Marine Farm (100mNW),-43.05753,147.31147,Australia,Bassian,11/18/2008,7000531,2,75,8.2,34.5
TAS53,Tinderbox Marine Farm (400mNW),-43.04947,147.30538,Australia,Bassian,11/18/2008,7000543,2,79,8.2,34.6
TAS45,Bligh Point,-43.08396,147.32294,Australia,Bassian,11/19/2008,7000554,5,81,7.9,34
DE53,Tinderbox East,-43.05688,147.33748,Australia,Bassian,11/19/2008,7000560,5,83,8.2,36.1
TAS26,Roberts Point area,-43.14242,147.29123,Australia,Bassian,11/24/2008,7000561,2,80,8,36.8
TAS27,Roberts Point Fish Farm,-43.13913,147.29853,Australia,Bassian,11/24/2008,7000562,4.5,80,8.1,34.9
TAS30,Point north of Barnes Bay,-43.13494,147.30894,Australia,Bassian,11/24/2008,7000563,2,81,8,36.2
TAS35,Roberts Fish Farm (2kmNE),-43.11928,147.31479,Australia,Bassian,11/25/2008,7000521,2,75,7.9,34.4
TAS31,Barnes Bay North Head,-43.12404,147.32348,Australia,Bassian,11/25/2008,7000564,2,78,7.8,36.7
TAS15,Rock east of Ninepin pt.,-43.27816,147.17856,Australia,Bassian,11/26/2008,7000522,5,75,7.8,34.5
TAS17,Charlotte cove light,-43.2701,147.14287,Australia,Bassian,11/26/2008,7000523,5,80,8,35.2
TAS19,Garden Island west side,-43.26348,147.12677,Australia,Bassian,11/26/2008,7000524,5,74,8.2,35.6
TAS36,Simmonds Point,-43.11131,147.28405,Australia,Bassian,11/27/2008,7000525,5,73,7.9,35.1
TAS42,The Sheppards Fish Farm Sth,-43.0929,147.30049,Australia,Bassian,11/27/2008,7000526,5,80,7.9,36.6
TAS33,North of Kettering Bay,-43.12155,147.27025,Australia,Bassian,11/27/2008,7000527,5,76,8,36.7
TAS12,Roaring Beach,-43.31284,147.07509,Australia,Bassian,12/1/2008,7000528,5,73,8.2,34.9
TAS7,Hope Island South Side,-43.33934,147.04077,Australia,Bassian,12/1/2008,7000529,5.2,79,7.9,35.2
TAS6,Port Esperance Fish Farm1,-43.34664,147.04534,Australia,Bassian,12/2/2008,7000530,2,81,7.9,35.5
TAS9,Port Esperance Fish Farm2_100m,-43.33657,147.02318,Australia,Bassian,12/2/2008,7000532,2,77,7.9,36.1
TAS10,Port Esperance Fish Farm2_400m,-43.33395,147.02034,Australia,Bassian,12/2/2008,7000533,5,78,8.1,35.4
TAS10,Port Esperance Fish Farm2_400m,-43.33395,147.02034,Australia,Bassian,12/2/2008,7000534,5.1,84,8,36.2
TAS20,Simpsons Point SW,-43.249,147.28825,Australia,Bassian,12/4/2008,7000535,5,84,7.9,35.2
TAS21,Simpsons Point,-43.24109,147.29373,Australia,Bassian,12/4/2008,7000536,5,75,7.9,35.9
TAS22,Great Bay Nth,-43.218,147.34114,Australia,Bassian,12/4/2008,7000537,2,84,8.1,37
TAS11,Satellite Island Sth,-43.32286,147.22581,Australia,Bassian,12/5/2008,7000538,5,79,7.9,34.1
TAS8,Satellite Island 2km Sth,-43.33932,147.21931,Australia,Bassian,12/5/2008,7000539,5,81,8,34.8
TAS5,Little Taylors Bay Nth,-43.36344,147.21722,Australia,Bassian,12/5/2008,7000540,2,73,8,34.9
WA45,Cray Sancturary,-31.85597,115.73523,Australia,Houtman,12/7/2008,6002223,12,84,7.9,35.4
NSW1,Green Cape SE,-37.26334,150.0478,Australia,Cape Howe,12/8/2008,2001413,7.5,83,7.9,35.3
NSW1,Green Cape SE,-37.26334,150.0478,Australia,Cape Howe,12/8/2008,2001414,10,83,7.8,34.4
NSW1,Green Cape SE,-37.26334,150.0478,Australia,Cape Howe,12/8/2008,2001415,13,81,7.9,36.1
NSW1,Green Cape SE,-37.26334,150.0478,Australia,Cape Howe,12/8/2008,2001416,14,80,8.1,36.6
NSW2,Bitangabee Bay mouth S,-37.21887,150.02433,Australia,Cape Howe,12/8/2008,2001417,6,79,7.9,34.8
NSW2,Bitangabee Bay mouth S,-37.21887,150.02433,Australia,Cape Howe,12/8/2008,2001418,6.1,84,7.8,35.3
NSW2,Bitangabee Bay mouth S,-37.21887,150.02433,Australia,Cape Howe,12/8/2008,2001419,7.5,82,8.2,36
NSW2,Bitangabee Bay mouth S,-37.21887,150.02433,Australia,Cape Howe,12/8/2008,2001420,8,81,8,36
TAS18,Satellite Island,-43.26783,147.24213,Australia,Bassian,12/8/2008,7000541,3,73,8,34.6
TAS13,Point South of Simp. Point (light),-43.29974,147.25166,Australia,Bassian,12/8/2008,7000542,5,73,8.2,36.7
TAS16,Simpsons Point Sth,-43.27045,147.27759,Australia,Bassian,12/8/2008,7000544,5,73,8.1,35.8
NSW3,Mowarry Point S,-37.14306,150.00569,Australia,Cape Howe,12/9/2008,2001421,7.5,76,8,35.7
NSW3,Mowarry Point S,-37.14306,150.00569,Australia,Cape Howe,12/9/2008,2001422,8,78,7.8,35.7
NSW3,Mowarry Point S,-37.14306,150.00569,Australia,Cape Howe,12/9/2008,2001423,10,79,7.8,36.3
NSW3,Mowarry Point S,-37.14306,150.00569,Australia,Cape Howe,12/9/2008,2001424,10.2,76,8,34.3
NSW5,Chip mill E of jetty,-37.10036,149.9285,Australia,Cape Howe,12/9/2008,2001425,9,83,8.1,36.2
NSW5,Chip mill E of jetty,-37.10036,149.9285,Australia,Cape Howe,12/9/2008,2001426,9.5,76,8,35.2
NSW5,Chip mill E of jetty,-37.10036,149.9285,Australia,Cape Howe,12/9/2008,2001427,10,80,8.2,35.4
NSW5,Chip mill E of jetty,-37.10036,149.9285,Australia,Cape Howe,12/9/2008,2001428,10.1,76,7.8,35.2
TAS1,Southport (SE),-43.46099,146.9955,Australia,Bassian,12/9/2008,7000545,5,79,8.2,34.1
TAS2,Southport (SW),-43.454064,146.973942,Australia,Bassian,12/9/2008,7000546,5,78,8.1,35.4
NSW4,North Hd SE,-37.10468,149.95463,Australia,Cape Howe,12/10/2008,2001429,6,83,7.8,34.8
NSW4,North Hd SE,-37.10468,149.95463,Australia,Cape Howe,12/10/2008,2001430,7.5,74,8.2,36
NSW8,North Head S,-37.05484,149.94149,Australia,Cape Howe,12/10/2008,2001431,8,82,7.8,36.8
NSW8,North Head S,-37.05484,149.94149,Australia,Cape Howe,12/10/2008,2001432,10,84,8.1,36.7
NSW9,North Hd SW,-37.05022,149.93147,Australia,Cape Howe,12/10/2008,2001433,6,76,7.8,36.4
NSW9,North Hd SW,-37.05022,149.93147,Australia,Cape Howe,12/10/2008,2001434,6.5,83,7.9,35.8
NSW9,North Hd SW,-37.05022,149.93147,Australia,Cape Howe,12/10/2008,2001435,7,74,7.9,36.4
NSW7,Fanch beach house N,-37.06885,149.91479,Australia,Cape Howe,12/10/2008,2001791,8.5,80,8.2,35.4
NSW7,Fanch beach house N,-37.06885,149.91479,Australia,Cape Howe,12/10/2008,2001792,12,84,8.2,34.8
TAS25,Sykes Cove,-43.14546,147.32117,Australia,Bassian,12/10/2008,7000547,2,74,8.2,34.1
TAS23,Bruny Neck Nth,-43.20783,147.36298,Australia,Bassian,12/10/2008,7000548,2,78,8.2,36.3
TAS44,Sheppards Fish Farm 400m Nth,-43.08437,147.30047,Australia,Bassian,12/10/2008,7000549,5,81,8.2,34.1
NSW11,Lennard Is NE,-37.01597,149.94556,Australia,Cape Howe,12/11/2008,2001233,7,80,8.1,36.5
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001436,3.5,83,7.9,34.2
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001437,8.5,82,7.9,34.6
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001438,8.9,76,7.8,34.6
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001439,10,83,8,36.1
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001440,10.1,80,7.8,34.8
NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001441,11,74,8,36.7
NSW6,The Booth,-37.07608,149.91331,Australia,Cape Howe,12/11/2008,2001442,4,81,8,34.4
NSW6,The Booth,-37.07608,149.91331,Australia,Cape Howe,12/11/2008,2001443,7,74,7.8,35.5
NSW6,The Booth,-37.07608,149.91331,Australia,Cape Howe,12/11/2008,2001444,11,80,8,35.4
TAS4,Partridge Island,-43.40293,147.10431,Australia,Bassian,12/11/2008,7000550,5,74,8.1,36.5
TAS3,Great Taylors Bay,-43.43856,147.17373,Australia,Bassian,12/11/2008,7000551,5,84,7.9,34.6
TAS14,Huon Point,-43.2831,147.10087,Australia,Bassian,12/11/2008,7000552,2,81,7.9,37
BR7,Sth Pinnacle Beware Reef,-37.82491,148.79058,Australia,Cape Howe,12/12/2008,3000027,10,75,8.1,36.1
BR7,Sth Pinnacle Beware Reef,-37.82491,148.79058,Australia,Cape Howe,12/12/2008,3000028,13,80,8.2,35.3
BR7,Sth Pinnacle Beware Reef,-37.82491,148.79058,Australia,Cape Howe,12/12/2008,3000029,15,79,7.8,36.5
BR7,Sth Pinnacle Beware Reef,-37.82491,148.79058,Australia,Cape Howe,12/12/2008,3000030,18,81,8,35.2
KI26,Western River Cove,-35.67361,136.96972,Australia,South Australian Gulfs,12/14/2008,5000302,3,84,8.1,35
KI26,Western River Cove,-35.67361,136.96972,Australia,South Australian Gulfs,12/14/2008,5000335,8,82,7.9,34.8
TAS54,Sloping Bay Ref,-42.97259,147.67814,Australia,Bassian,12/15/2008,7000553,2,77,8.1,35.8
TAS39,Nubeena Fish Farm1_400mE,-43.10287,147.70868,Australia,Bassian,12/15/2008,7000555,5,84,8.2,35.6
TAS34,Nubeena Fish Farm1_2kmS,-43.12122,147.70488,Australia,Bassian,12/15/2008,7000556,2,75,8,34.7
KI28,Point Marsden,-35.56277,137.63195,Australia,South Australian Gulfs,12/16/2008,5000295,6,82,7.9,35.2
KI25,Snug Cove 2nd headland,-35.6928,136.8539,Australia,South Australian Gulfs,12/16/2008,5000301,5,81,8.2,36.8
TAS40,Nubeena Fish Farm2_100m,-43.10022,147.71326,Australia,Bassian,12/16/2008,7000557,5,79,8,35.6
TAS41,Nubeena Fish Farm3_100m,-43.09939,147.71811,Australia,Bassian,12/16/2008,7000558,5,75,8.1,36.5
TAS38,Nubeena Fish Farm2_400mS,-43.10448,147.71645,Australia,Bassian,12/16/2008,7000559,5,81,8.1,36
KI24,Cape Forbin South,-35.705894,136.777892,Australia,South Australian Gulfs,12/17/2008,5000296,8,80,8.1,35.9
RI15,Little Salmon Bay  Rottnest,-32.02603,115.52353,Australia,Leeuwin,12/17/2008,6002341,2.5,79,8,34.3
KI27,Stokes Bay,-35.62329,137.197896,Australia,South Australian Gulfs,12/19/2008,5000348,5.5,76,8,35.3
WA94,Short Beach south,-34.44222,119.40055,Australia,Leeuwin,12/24/2008,912341964,6,84,7.8,35.6
WA95,Short Beach north,-34.43861,119.39944,Australia,Leeuwin,12/25/2008,912341965,5.5,75,7.9,35.7
BMP4,Dalmeny Reserve N point,-36.162134,150.130061,Australia,Cape Howe,12/26/2008,2001247,3,80,8.2,35.4
WA33,North Mole  Fremantle,-32.05349,115.72588,Australia,Leeuwin,12/26/2008,6002343,5,79,7.9,36.5
WA32,Robbs Jetty,-32.08967,115.75391,Australia,Leeuwin,12/28/2008,6002322,4,78,8.1,34.7
TAS48,Waterfall Bay,-43.06085,147.94791,Australia,Bassian,1/3/2009,7000618,4,76,7.9,34.4
TAS48,Waterfall Bay,-43.06085,147.94791,Australia,Bassian,1/3/2009,7000619,5,83,7.9,35.4
TAS48,Waterfall Bay,-43.06085,147.94791,Australia,Bassian,1/3/2009,7000620,5.5,77,8.2,36.1
TAS48,Waterfall Bay,-43.06085,147.94791,Australia,Bassian,1/3/2009,7000621,6,83,8,34.1
TAS56,Two Block Beach,-42.9852,147.9616,Australia,Bassian,1/3/2009,7000626,5,81,8.2,36.9
TAS56,Two Block Beach,-42.9852,147.9616,Australia,Bassian,1/3/2009,7000627,5.5,77,8.2,34
TAS56,Two Block Beach,-42.9852,147.9616,Australia,Bassian,1/3/2009,7000628,6,80,8.2,35.2
TAS56,Two Block Beach,-42.9852,147.9616,Australia,Bassian,1/3/2009,7000629,6.1,79,7.8,36.9
TAS56,Two Block Beach,-42.9852,147.9616,Australia,Bassian,1/3/2009,7000630,7,74,8.1,35.4
TAS57,High Yellow Bluff,-42.94038,147.78514,Australia,Bassian,1/4/2009,7000631,5,79,8.1,36
TAS57,High Yellow Bluff,-42.94038,147.78514,Australia,Bassian,1/4/2009,7000632,6,74,7.9,36
TAS51,Clyde Island,-43.01036,147.93995,Australia,Bassian,1/4/2009,7000633,3,82,7.8,36.8
TAS51,Clyde Island,-43.01036,147.93995,Australia,Bassian,1/4/2009,7000634,5,84,7.8,35.3
TAS50,Dart Island,-43.02582,147.84665,Australia,Bassian,1/4/2009,7000635,5.5,84,8.2,34.8
TAS50,Dart Island,-43.02582,147.84665,Australia,Bassian,1/4/2009,7000636,6.2,84,8.1,35.3
TAS49,Sympathy Point,-43.03201,147.84066,Australia,Bassian,1/4/2009,7000637,2.5,84,8.2,36.2
TAS49,Sympathy Point,-43.03201,147.84066,Australia,Bassian,1/4/2009,7000638,4.4,80,8.2,36.3
TAS24,Crescent Bay Nth,-43.19449,147.87404,Australia,Bassian,1/5/2009,7000639,4.5,79,7.8,34.1
TAS24,Crescent Bay Nth,-43.19449,147.87404,Australia,Bassian,1/5/2009,7000640,7,82,8.1,35
TAS24,Crescent Bay Nth,-43.19449,147.87404,Australia,Bassian,1/5/2009,7000641,7.5,81,8.1,34.5
TAS24,Crescent Bay Nth,-43.19449,147.87404,Australia,Bassian,1/5/2009,7000642,9.5,81,8,35.1
TAS28,Stewarts Bay,-43.13808,147.86505,Australia,Bassian,1/5/2009,7000643,4,76,8,35.1
TAS28,Stewarts Bay,-43.13808,147.86505,Australia,Bassian,1/5/2009,7000644,6.5,81,8,34.9
TAS28,Stewarts Bay,-43.13808,147.86505,Australia,Bassian,1/5/2009,7000645,9.5,78,8.1,36.3
TAS32,Bivouac Bay,-43.12291,147.97423,Australia,Bassian,1/6/2009,7000622,3,82,8,34.9
TAS32,Bivouac Bay,-43.12291,147.97423,Australia,Bassian,1/6/2009,7000623,4,76,8,36.8
TAS32,Bivouac Bay,-43.12291,147.97423,Australia,Bassian,1/6/2009,7000624,6.5,74,8.1,35.1
TAS32,Bivouac Bay,-43.12291,147.97423,Australia,Bassian,1/6/2009,7000625,11,83,8,34.5
TAS29,Fortescue Kelp Forest,-43.13768,147.96908,Australia,Bassian,1/6/2009,7000646,8.5,84,8,34
TAS29,Fortescue Kelp Forest,-43.13768,147.96908,Australia,Bassian,1/6/2009,7000647,10,78,8,36.2
TAS29,Fortescue Kelp Forest,-43.13768,147.96908,Australia,Bassian,1/6/2009,7000648,10.5,74,8.1,34.7
DE23,Seaview Ave Taroona,-42.94752,147.35579,Australia,Bassian,1/15/2009,7000592,1.6,78,8.1,34.1
BMP18,Barlings Beach N,-35.78062,150.23433,Australia,Cape Howe,1/16/2009,2001202,5,77,8.1,34
PPB1,Portsea Hole,-38.30954,144.71446,Australia,Bassian,1/16/2009,3000044,9.5,80,8.2,35.1
WA41,Waterman Bay,-31.84939,115.75055,Australia,Houtman,1/16/2009,6002344,3.3,79,8.2,36.2
WA6,Julius Rock,-35.05547,117.93428,Australia,Leeuwin,1/23/2009,6002086,5,73,8.1,34.3
