event_uuid,locationID,locality,decimalLatitude,decimalLongitude,country,higherGeography,eventDate,fieldNumber,minimumDepthInMeters,WATER.TEMPERATURE.F,WATER.TEMPERATURE.F_detBy,WATER.TEMPERATURE.F_unit,WATER.TEMPERATURE.F_accuracy,WATER.TEMPERATURE.F_method,pH,pH_detBy,pH_unit,pH_accuracy,pH_detDate,pH_method,pH_remarks,SALINITY.parts.per.1000,SALINITY.parts.per.1000_detBy,SALINITY.parts.per.1000_unit,SALINITY.parts.per.1000_accuracy,SALINITY.parts.per.1000_detDate,SALINITY.parts.per.1000_method,SALINITY.parts.per.1000_remarks
8ce35a0f-7a68-11e6-bb23-23fbc77e3390,FI5,Hamblin Bay,-51.66203,-57.81594,Falkland Islands (Malvinas),Malvinas/Falklands,4/5/2012,912341898,6,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cdc054b-7a68-11e6-bb23-23fbc77e3390,MED14,Cap l'Abeille,42.474072,3.155703,France,Western Mediterranean,7/15/2011,33003921,5.3,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cd59b79-7a68-11e6-bb23-23fbc77e3390,BMP-S32,Bogola Point,-36.26515,150.15226,Australia,Cape Howe,12/13/2010,2002505,10.3,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc3e4ff-7a68-11e6-bb23-23fbc77e3390,TAS28,Stewarts Bay,-43.13808,147.86505,Australia,Bassian,1/5/2009,7000643,4,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8ce77987-7a68-11e6-bb23-23fbc77e3390,NMP26,Outside Yalobia South,-23.2175,113.75466,Australia,Ningaloo,7/30/2012,912340595,14,76,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ceb23b0-7a68-11e6-bb23-23fbc77e3390,CS12,NE Herald Bommie,-16.93007,149.19332,Australia,Coral Sea,10/25/2012,912342279,14,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cc237b3-7a68-11e6-bb23-23fbc77e3390,BMP16,Jimmies Is SW,-35.81964,150.23196,Australia,Cape Howe,11/18/2008,2001199,8,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ce640cc-7a68-11e6-bb23-23fbc77e3390,BON3,Jeff Davis,12.204612,-68.314644,Netherlands Antilles,Southern Caribbean,6/11/2012,912340401,7.5,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cede352-7a68-11e6-bb23-23fbc77e3390,EMR2,Lagoon 2 Middleton Reef,-29.45683,159.0622,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342464,2.5,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8ccf0a9f-7a68-11e6-bb23-23fbc77e3390,KI20,Cassini East,-35.584,137.306,Australia,South Australian Gulfs,3/15/2010,5000334,9,75,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8cc25e1d-7a68-11e6-bb23-23fbc77e3390,TAS19,Garden Island west side,-43.26348,147.12677,Australia,Bassian,11/26/2008,7000524,5,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ce8d949-7a68-11e6-bb23-23fbc77e3390,PAC40,Rose Atoll passage outlet N,-14.53308,-168.1567,American Samoa,Samoa Islands,8/23/2012,912341170,14,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cd4d80f-7a68-11e6-bb23-23fbc77e3390,USWC21,Dolphin Beach East BC,49.292504,-124.143514,Canada,Puget Trough/Georgia Basin,9/26/2010,1003276,5,77,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cc82c2e-7a68-11e6-bb23-23fbc77e3390,PS1,NE North Rock,-32.59917,152.32404,Australia,Manning-Hawkesbury,5/8/2009,2001045,17.4,82,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cc6cc64-7a68-11e6-bb23-23fbc77e3390,KI6,Stokes East,-35.61596,137.2106,Australia,South Australian Gulfs,3/23/2009,5000280,7,79,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cbf50cd-7a68-11e6-bb23-23fbc77e3390,TAS75,NE Prime Seal,-40.02269,147.77708,Australia,Cape Howe,1/31/2008,7000579,1,79,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cd154ff-7a68-11e6-bb23-23fbc77e3390,WA70,Northern Bay,-20.58458,116.53283,Australia,Exmouth to Broome,6/7/2010,6002128,2.4,82,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc65679-7a68-11e6-bb23-23fbc77e3390,TAS82,Inner Bligh,-43.08609,147.32297,Australia,Bassian,3/9/2009,7002375,6,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cc08983-7a68-11e6-bb23-23fbc77e3390,JBMP38,South Bowen,-35.12327,150.76978,Australia,Cape Howe,5/6/2008,2001240,13,76,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8cc56be7-7a68-11e6-bb23-23fbc77e3390,SA13,Cave Beach Point,-33.00658,134.165641,Australia,South Australian Gulfs,2/25/2009,5000398,4,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cce955a-7a68-11e6-bb23-23fbc77e3390,PPB13,Point Cooke Marine Sanctuary,-37.92617,144.79505,Australia,Bassian,3/6/2010,3000213,2,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cdddac3-7a68-11e6-bb23-23fbc77e3390,BMP-S22,Garden Point,-35.78389,150.23465,Australia,Cape Howe,11/2/2011,912340149,5.3,79,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cec5c66-7a68-11e6-bb23-23fbc77e3390,PAC144,Tuhua Reef East,-37.30597,176.29074,New Zealand,Northeastern New Zealand,11/16/2012,912342942,20,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cecd1ac-7a68-11e6-bb23-23fbc77e3390,PAC159,"Tower Rock, Cathedral Cove",-36.81414,175.78822,New Zealand,Northeastern New Zealand,12/13/2012,912342900,11,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc2ac3e-7a68-11e6-bb23-23fbc77e3390,TAS11,Satellite Island Sth,-43.32286,147.22581,Australia,Bassian,12/5/2008,7000538,5,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8ce0c184-7a68-11e6-bb23-23fbc77e3390,LHI21,Big Slope,-31.5954,159.07875,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340452,11.5,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cc5ba18-7a68-11e6-bb23-23fbc77e3390,ACEH15,Ujung Murung,5.84835,95.28406,Indonesia,Western Sumatra,2/26/2009,62003101,7,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd17c14-7a68-11e6-bb23-23fbc77e3390,WA84,Rippy channel  Cape Leveque,-16.43131,123.08899,Australia,Bonaparte Coast,6/11/2010,6002163,4,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ce41d80-7a68-11e6-bb23-23fbc77e3390,PIT4,Henderson Hole,-24.36073,-128.35643,Pitcairn Islands,Rapa-Pitcairn,4/20/2012,912342190,9,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8ccb12ea-7a68-11e6-bb23-23fbc77e3390,DE3,AlumCliffsCentral,-42.96453,147.34142,Australia,Bassian,11/14/2009,7000457,5,83,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8ce2bda8-7a68-11e6-bb23-23fbc77e3390,SYD40,Middle Head North East,-33.8234,151.26768,Australia,Manning-Hawkesbury,3/17/2012,10000058,7,78,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8ccfa6fe-7a68-11e6-bb23-23fbc77e3390,JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001482,5.1,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cea120f-7a68-11e6-bb23-23fbc77e3390,PAC74,Whangamumu heads north,-35.24013,174.31077,New Zealand,Northeastern New Zealand,10/1/2012,912342733,4,76,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8ce8d943-7a68-11e6-bb23-23fbc77e3390,CAN44,Los Gigantes Puerto,28.248089,-16.843489,Spain,Azores Canaries Madeira,8/23/2012,912340426,6.9,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cde9e3c-7a68-11e6-bb23-23fbc77e3390,NIC9,Pe±a Rota Sur,11.22128333,-85.85401667,Nicaragua,Chiapas-Nicaragua,12/15/2011,912342214,6,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8ccd5ca1-7a68-11e6-bb23-23fbc77e3390,DE49,Bellerieve/Howrah Bluff,-42.88249,147.38543,Australia,Bassian,2/4/2010,7000512,5.3,75,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cc2109a-7a68-11e6-bb23-23fbc77e3390,SA19,Stenhouse Bay,-35.27071,136.94597,Australia,South Australian Gulfs,10/5/2008,5000347,4.1,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cd26694-7a68-11e6-bb23-23fbc77e3390,QLD46,Blue Lagoon Channel,-14.68717,145.46565,Australia,Torres Strait Northern Great Barrier Reef,7/2/2010,4000734,5,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cdffe14-7a68-11e6-bb23-23fbc77e3390,PPH-S8,Nepean Inner East,-38.30424852,144.6589647,Australia,Bassian,2/8/2012,912341931,2,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8ce0c188-7a68-11e6-bb23-23fbc77e3390,RSA11,Storm River Mouth Outer,-34.02306,23.900795,South Africa,Agulhas Bank,2/20/2012,912341771,5.5,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cd3ed82-7a68-11e6-bb23-23fbc77e3390,MBMP7,Amity Point Nth,-27.39602,153.4379,Australia,Tweed-Moreton,7/22/2010,4000814,5,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cd9e20a-7a68-11e6-bb23-23fbc77e3390,BMP24,Burrewarra Point NW,-35.83002,150.2319,Australia,Cape Howe,5/19/2011,2002804,6.1,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8ce6dd1c-7a68-11e6-bb23-23fbc77e3390,PAC2,Moorea Mooring Bommie,-17.49221,-149.85392,French Polynesia,Society Islands,7/22/2012,912341093,2.5,78,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cd637e0-7a68-11e6-bb23-23fbc77e3390,CHMP-S4,Gabo NE Gulch,-37.5532,149.912,Australia,Cape Howe,2/3/2011,3002547,7.1,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ceb71d6-7a68-11e6-bb23-23fbc77e3390,PAC114,Bay north of Northern Arch,-35.44755,174.73459,New Zealand,Northeastern New Zealand,10/31/2012,912342803,16,83,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8cda302a-7a68-11e6-bb23-23fbc77e3390,RI4,The Grottos Rottnest,-31.98926,115.51746,Australia,Leeuwin,5/21/2011,6002930,6,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8ccb3a07-7a68-11e6-bb23-23fbc77e3390,BR9,East Pearl Point,-37.78976,148.89565,Australia,Cape Howe,11/26/2009,3000172,5,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ccd5ca6-7a68-11e6-bb23-23fbc77e3390,DE37,Crayfish Point,-42.95313,147.35453,Australia,Bassian,2/10/2010,7000483,4,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ccb12eb-7a68-11e6-bb23-23fbc77e3390,DE4,Manning Reef,-42.90611,147.3447,Australia,Bassian,11/14/2009,7000458,2.5,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ce815db-7a68-11e6-bb23-23fbc77e3390,PAC17,Suwarrow SE Reef,-13.24783,-163.09517,Cook Islands,Phoenix/Tokelau/Northern Cook Islands,8/8/2012,912341124,14,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cd6ad1b-7a68-11e6-bb23-23fbc77e3390,VIC10,Bastion Point Mallacoota,-37.57328,149.7673,Australia,Cape Howe,2/8/2011,3002568,5.1,76,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cd0b8a0-7a68-11e6-bb23-23fbc77e3390,NMP8,Maud SZ external,-23.17642,113.76097,Australia,Ningaloo,5/27/2010,6002185,3.3,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cd43ba6-7a68-11e6-bb23-23fbc77e3390,USWC6,Johnsons Lee North  Sta Rosa CA,33.90147,-120.10297,United States,Northern California,8/19/2010,1003258,9.1,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8cee0a5f-7a68-11e6-bb23-23fbc77e3390,EMR10,Blue Holes N,-29.44246,159.11843,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342440,3,83,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cecd1b1-7a68-11e6-bb23-23fbc77e3390,PAC161,Mahurangi Islet,-36.82609,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342905,6,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cc87a62-7a68-11e6-bb23-23fbc77e3390,CG7,Leahs Lumps (L-BUMP),-31.72582,152.86517,Australia,Manning-Hawkesbury,5/15/2009,2001274,35,79,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cbfc608-7a68-11e6-bb23-23fbc77e3390,JBMP14,Darts Point Cove,-35.07961,150.77558,Australia,Cape Howe,2/19/2008,2001852,9,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cd154fd-7a68-11e6-bb23-23fbc77e3390,WA73,Enderby NE,-20.57468,116.5822,Australia,Exmouth to Broome,6/7/2010,6002126,3.4,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8cd462bc-7a68-11e6-bb23-23fbc77e3390,USEC1,Folly Cove MA,42.686815,-70.642961,United States,Gulf of Maine/Bay of Fundy,8/22/2010,1003756,2,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cef1c02-7a68-11e6-bb23-23fbc77e3390,PD-S16,West Pyramid,-43.29727936,145.8193359,Australia,Bassian,2/18/2013,912342631,10.1,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce1d334-7a68-11e6-bb23-23fbc77e3390,BRA2,PAB03,-17.99809,-38.671337,Brazil,Eastern Brazil,2/27/2012,912341794,8.5,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ce3f69e-7a68-11e6-bb23-23fbc77e3390,PIT1,Dulcie SW,-24.68358,-124.80179,Pitcairn Islands,Rapa-Pitcairn,4/16/2012,912342185,9,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8ceea6b9-7a68-11e6-bb23-23fbc77e3390,EMR29,NW anchorage Elizabeth Reef,-29.91656,159.05681,Australia,Lord Howe and Norfolk Islands,1/18/2013,912342488,16,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8ce41d7e-7a68-11e6-bb23-23fbc77e3390,ARG12,La Islita,-41.95203,-65.06206,Argentina,North Patagonian Gulfs,4/17/2012,912341868,3.5,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cdfd6f7-7a68-11e6-bb23-23fbc77e3390,ENC4,Lasseters Reef,-35.50838,138.21873,Australia,South Australian Gulfs,2/1/2012,912340327,5,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8ce5a465-7a68-11e6-bb23-23fbc77e3390,RI12,West End  Rottnest,-32.03073,115.4411,Australia,Leeuwin,5/25/2012,10000042,12,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cbf77dd-7a68-11e6-bb23-23fbc77e3390,ENC5,Rapid Head,-35.52049,138.16382,Australia,South Australian Gulfs,2/6/2008,5000359,4.8,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cd28dac-7a68-11e6-bb23-23fbc77e3390,COR5,Swimming Pool Milln Reef,-16.78773,146.26774,Australia,Central and Southern Great Barrier Reef,7/3/2010,4000697,4,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cd17c13-7a68-11e6-bb23-23fbc77e3390,WA85,Bardi Hole2  Cape Leveque,-16.430728,123.068522,Australia,Bonaparte Coast,6/11/2010,6002162,8,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cc25e1a-7a68-11e6-bb23-23fbc77e3390,TAS31,Barnes Bay North Head,-43.12404,147.32348,Australia,Bassian,11/25/2008,7000564,2,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce444c2-7a68-11e6-bb23-23fbc77e3390,HUINAY4,Huinay Muelle,-42.37984,-72.41556,Chile,Chiloense,4/23/2012,912341908,12,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8ce8b235-7a68-11e6-bb23-23fbc77e3390,PAC35,Rose Atoll bommie 1 wreck,-14.54903,-168.16197,American Samoa,Samoa Islands,8/22/2012,912341160,8,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cc87a60-7a68-11e6-bb23-23fbc77e3390,CG6,Z - 1 - 28 (M2-28),-31.71699,152.88254,Australia,Manning-Hawkesbury,5/15/2009,2001252,29,82,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cd37836-7a68-11e6-bb23-23fbc77e3390,QLD15,Clam Bay,-23.18711,150.98134,Australia,Central and Southern Great Barrier Reef,7/13/2010,4000776,3.3,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ce619ad-7a68-11e6-bb23-23fbc77e3390,FP33,Hoa Inside,-18.07502,-141.00571,French Polynesia,Tuamotus,6/1/2012,912342128,12.5,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cee0a64-7a68-11e6-bb23-23fbc77e3390,EMR12,NW outer reef1 Middleton Reef,-29.42234,159.11073,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342469,10,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd09188-7a68-11e6-bb23-23fbc77e3390,WA59,Ransonnet Rocks,-26.16084,113.21732,Australia,Shark Bay,5/21/2010,6002301,1.5,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cf07bfc-7a68-11e6-bb23-23fbc77e3390,KG-S7,Karatine Bay,-39.49496079,147.3305359,Australia,Cape Howe,3/26/2013,912342589,5,83,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8cbfc604-7a68-11e6-bb23-23fbc77e3390,JBMP19,Groper coast,-35.07594,150.77283,Australia,Cape Howe,2/19/2008,2001847,8.1,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8ce7a091-7a68-11e6-bb23-23fbc77e3390,NMP-BF1,Bundegi,-21.83921,114.17564,Australia,Exmouth to Broome,7/31/2012,912340600,2,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cdca210-7a68-11e6-bb23-23fbc77e3390,SOL2,Makuti,-8.13474,156.96666,Solomon Islands,Solomon Archipelago,8/13/2011,912342034,6.5,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8ce02524-7a68-11e6-bb23-23fbc77e3390,PPH-S16,Kelp Bed Drift,-38.28302,144.63434,Australia,Bassian,2/10/2012,912341939,5,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cebc002-7a68-11e6-bb23-23fbc77e3390,PAC128,Mathesen Island,-36.30569,174.80013,New Zealand,Northeastern New Zealand,11/11/2012,912342835,9.5,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8ce975a8-7a68-11e6-bb23-23fbc77e3390,CS1,Long Reef West,-19.29696,152.23517,Australia,Coral Sea,9/9/2012,912342230,10,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ce72b54-7a68-11e6-bb23-23fbc77e3390,PAC7,Iles de Maria N,-21.79135,-154.70135,French Polynesia,Southern Cook/Austral Islands,7/27/2012,912341101,10,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cdb41d5-7a68-11e6-bb23-23fbc77e3390,ETP108,Isla de Cana 1,8.39036,-78.81526,Panama,Panama Bight,6/17/2011,507003232,4.5,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cecf8bd-7a68-11e6-bb23-23fbc77e3390,PAC164,South Sunk Rock,-36.81777,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342912,14,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8ce99cbc-7a68-11e6-bb23-23fbc77e3390,CS7,Weather Station Inner Reef,-19.1254,152.38809,Australia,Coral Sea,9/12/2012,912342236,4.6,79,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
